client_id,age,sexe,profession,secteur,duree_emploi_annees,revenu_mensuel_TND,region,contract_id,date_debut,duree_mois,montant_leasing_TND,mensualite_TND,taux_annuel_pourcent,type_bien,valeur_bien_TND,apport_TND,nb_retards_30,nb_retards_60,nb_retards_90,nb_incidents,dernier_retard_date,outstanding_balance_TND,nb_paiements_effectues,credit_score,collateral_type,collateral_value_TND,nb_contrats_prev,nb_contacts_service_client,motifs_contacts,default_flag,recovery_amount_TND,write_off_flag,branch_id,channel,created_at,probabilite_defaut,has_no_default_date
C00841,48,Femme,Cadre,Commerce,4,4534,Siliana,L000841,2025-05-14,48,135466,2891.21,10.13,Immobilier,136521,12069,1,0,0,1,2025-07-16,129683.58,26,479,Aucune,124878,1,3,Réclamation,0,0,0,AG003,Mobile,2025-05-14,0.27,1
C00842,30,Homme,Cadre,Transport,5,7343,Sousse,L000842,2022-12-19,60,72313,1333.22,9.8,Immobilier,77064,6565,1,0,1,2,2024-10-02,12318.25,5,409,Caution solidaire,9795,4,10,Demande info,1,5047,1,AG004,Agence,2022-12-19,0.63,0
C00843,59,Femme,Commerçant,Transport,24,6701,Nabeul,L000843,2021-02-28,48,85308,1857.25,10.83,Machine,87857,4870,4,1,0,5,2025-07-16,27733.25,14,735,Caution solidaire,45309,3,1,Demande info,0,0,0,AG001,Agence,2021-02-28,0.16,1
C00844,37,Homme,Agriculteur,Transport,39,1769,Tozeur,L000844,2023-08-19,12,51389,4466.42,6.75,Machine,52713,18909,1,0,1,2,2025-07-08,6724.83,9,523,Nantissement,20180,3,3,Demande info,1,5540,1,AG004,Agence,2023-08-19,0.69,0
C00845,59,Homme,Artisan,Services,28,1894,Jendouba,L000845,2020-11-24,12,112800,9507.0,9.27,Machine,116149,9117,1,0,0,1,2024-06-08,74772.0,5,585,Caution solidaire,46335,3,3,Demande info,0,0,0,AG003,Agence,2020-11-24,0.29,1
C00846,42,Homme,Agriculteur,Transport,6,6924,Kasserine,L000846,2022-10-29,12,143562,12117.5,9.1,Voiture,147092,1938,0,1,0,1,2024-08-09,46622.0,4,433,Caution solidaire,92887,2,19,Autre,0,0,0,AG003,Courtier,2022-10-29,0.42,1
C00847,46,Homme,Employé,Services,39,3995,La Manouba,L000847,2024-04-10,48,124547,2653.73,7.59,Voiture,126128,11554,2,0,0,2,2025-04-29,84741.06,5,520,Hypothèque,122352,4,0,Autre,0,0,0,AG001,Courtier,2024-04-10,0.25,1
C00848,64,Femme,Indépendant,Commerce,12,2204,Ariana,L000848,2020-10-30,24,29502,1288.25,8.4,Immobilier,33327,3232,1,0,1,2,2023-07-19,11466.5,0,479,Nantissement,102267,2,10,Autre,1,2096,1,AG001,Mobile,2020-10-30,0.79,0
C00849,45,Homme,Artisan,Commerce,37,4164,Kairouan,L000849,2021-04-07,60,40757,767.28,7.2,Immobilier,41749,3465,1,1,1,3,2024-01-15,16971.22,28,605,Caution solidaire,77402,2,1,Renégociation,1,12493,1,AG003,Agence,2021-04-07,0.86,0
C00850,37,Femme,Cadre,Commerce,17,7740,Zaghouan,L000850,2024-05-23,48,46111,1046.65,5.99,Immobilier,46685,440,2,0,0,2,2024-12-10,15758.27,20,452,Caution solidaire,110551,2,18,Demande info,0,0,0,AG002,Mobile,2024-05-23,0.05,1
C00851,33,Femme,Artisan,Industrie,1,5090,Tozeur,L000851,2021-11-28,24,103273,4471.04,6.5,équipement,106764,16845,0,0,0,0,2025-07-12,9381.12,21,555,Caution solidaire,101010,1,7,Demande info,0,0,0,AG001,Mobile,2021-11-28,0.24,1
C00852,40,Femme,Cadre,Industrie,7,4782,Bizerte,L000852,2023-03-04,24,63645,2767.88,5.74,Machine,67505,5413,1,2,1,4,2023-05-14,38734.12,23,673,Nantissement,80808,4,19,Autre,1,5337,1,AG003,Mobile,2023-03-04,0.97,0
C00853,45,Femme,Cadre,Agriculture,10,5123,Ben Arous,L000853,2023-05-27,48,115218,2492.38,9.78,Immobilier,116088,11663,0,0,0,0,2025-07-12,65370.5,29,809,Hypothèque,120823,1,3,Réclamation,0,0,0,AG001,Mobile,2023-05-27,0.0,1
C00854,24,Homme,Artisan,Agriculture,32,4813,Ben Arous,L000854,2023-05-14,48,64055,1435.48,9.63,Machine,64883,5755,0,0,0,0,2025-07-12,13813.23,20,757,Aucune,120469,1,15,Réclamation,0,0,0,AG001,Mobile,2023-05-14,0.08,1
C00855,30,Homme,Cadre,Agriculture,37,6355,Tozeur,L000855,2022-06-20,24,124815,5350.62,11.65,Voiture,127105,5012,0,0,0,0,2025-07-12,44555.62,3,534,Hypothèque,71922,4,14,Demande info,0,0,0,AG004,Courtier,2022-06-20,0.16,1
C00856,23,Femme,Cadre,Industrie,26,5356,La Manouba,L000856,2024-08-03,24,145070,6149.58,10.11,Machine,146346,19547,2,1,0,3,2024-09-19,0.0,22,828,Nantissement,70874,1,4,Demande info,0,0,0,AG004,Courtier,2024-08-03,0.14,1
C00857,61,Femme,Employé,Industrie,19,5513,Kairouan,L000857,2023-04-29,24,106026,4542.75,5.36,équipement,108548,16126,1,0,0,1,2024-06-19,28799.25,21,497,Nantissement,117253,4,4,Autre,0,0,0,AG002,Mobile,2023-04-29,0.18,1
C00858,38,Homme,Agriculteur,Agriculture,11,3892,Jendouba,L000858,2023-01-03,48,75192,1683.5,11.19,équipement,80008,6752,2,1,1,4,2023-10-04,48256.0,45,640,Nantissement,60361,3,14,Demande info,1,16035,1,AG001,Courtier,2023-01-03,0.77,0
C00859,56,Femme,Agriculteur,Agriculture,30,4959,Ariana,L000859,2023-05-12,24,57021,2561.88,11.04,Machine,58708,5,2,0,0,2,2024-10-31,46773.5,19,444,Aucune,73836,2,16,Réclamation,0,0,0,AG003,Courtier,2023-05-12,0.19,1
C00860,42,Homme,Indépendant,Transport,26,7108,Nabeul,L000860,2021-06-14,12,34092,2996.0,8.1,équipement,36095,4776,1,1,0,2,2023-03-11,1136.0,5,598,Nantissement,24641,1,2,Réclamation,0,0,0,AG003,Mobile,2021-06-14,0.25,1
C00861,54,Femme,Indépendant,Agriculture,31,2874,Gafsa,L000861,2025-04-09,48,137314,3034.71,9.1,équipement,141105,7038,3,0,0,3,2025-06-03,113036.33,39,690,Hypothèque,69833,4,17,Demande info,0,0,0,AG001,Courtier,2025-04-09,0.24,1
C00862,28,Homme,Employé,Transport,9,7955,Jendouba,L000862,2022-06-13,12,111843,9461.25,11.83,Voiture,115668,6414,1,0,1,2,2024-12-07,83459.25,10,835,Caution solidaire,120899,0,10,Autre,0,0,0,AG001,Courtier,2022-06-13,0.37,1
C00863,60,Femme,Indépendant,Services,2,1084,Mahdia,L000863,2021-07-24,36,137903,3902.64,8.73,Immobilier,138590,3970,0,0,0,0,2025-07-12,63752.86,30,513,Caution solidaire,113398,1,5,Autre,0,0,0,AG002,Agence,2021-07-24,0.29,1
C00864,64,Femme,Artisan,Industrie,26,6579,Tunis,L000864,2023-11-11,48,55721,1318.85,11.34,équipement,57435,11050,0,0,0,0,2025-07-12,0.0,39,676,Nantissement,146273,1,11,Réclamation,0,0,0,AG002,Mobile,2023-11-11,0.0,1
C00865,39,Homme,Commerçant,Agriculture,34,7224,Kasserine,L000865,2025-06-24,36,33511,1040.86,5.58,Immobilier,37297,2606,4,1,2,7,2025-07-30,30388.42,12,640,Nantissement,46129,4,16,Autre,1,17843,1,AG002,Agence,2025-06-24,1.0,0
C00866,62,Femme,Commerçant,Industrie,30,5733,Le Kef,L000866,2020-09-23,24,77782,3333.92,6.34,Machine,81728,16482,3,1,0,4,2022-02-09,64446.33,17,555,Aucune,33808,0,13,Réclamation,0,0,0,AG003,Agence,2020-09-23,0.43,1
C00867,61,Femme,Commerçant,Industrie,14,5726,Kebili,L000867,2024-06-25,24,102003,4315.12,8.09,Machine,103612,525,6,0,0,6,2024-09-26,84742.5,21,751,Caution solidaire,78346,0,5,Demande info,0,0,0,AG004,Mobile,2024-06-25,0.07,1
C00868,57,Homme,Employé,Industrie,15,1987,Tataouine,L000868,2021-11-06,60,60568,1080.47,9.09,équipement,63589,6337,1,0,0,1,2025-02-14,48682.87,55,443,Aucune,73524,3,9,Réclamation,0,0,0,AG002,Agence,2021-11-06,0.34,1
C00869,26,Femme,Employé,Services,12,4769,Ariana,L000869,2025-08-04,24,139304,5910.33,10.71,Machine,143683,1180,1,1,0,2,2025-08-04,27007.67,16,479,Aucune,56625,1,15,Demande info,0,0,0,AG003,Agence,2025-08-04,0.37,1
C00870,46,Homme,Cadre,Commerce,34,3765,Sidi Bouzid,L000870,2023-04-08,36,107062,3084.94,11.92,Voiture,108092,13057,2,2,0,4,2023-11-27,57702.89,24,711,Aucune,40327,2,17,Autre,1,23318,1,AG002,Courtier,2023-04-08,0.55,0
C00871,54,Homme,Commerçant,Agriculture,10,5119,Bizerte,L000871,2025-01-24,24,109301,4710.21,7.72,équipement,110871,5922,0,1,0,1,2025-08-04,966.21,14,537,Aucune,21483,1,19,Renégociation,0,0,0,AG003,Agence,2025-01-24,0.43,1
C00872,26,Femme,Artisan,Commerce,20,1583,Gabès,L000872,2025-01-29,48,56507,1297.23,5.33,équipement,60143,3071,2,3,0,5,2025-08-02,34454.1,12,550,Hypothèque,131575,2,5,Renégociation,1,3782,1,AG001,Mobile,2025-01-29,0.87,0
C00873,57,Femme,Indépendant,Commerce,10,7908,Kasserine,L000873,2024-03-24,24,129277,5525.54,10.61,équipement,130739,2792,0,1,0,1,2024-04-11,74021.58,17,831,Nantissement,70880,2,18,Renégociation,0,0,0,AG003,Courtier,2024-03-24,0.11,1
C00874,53,Femme,Artisan,Commerce,29,1749,Sfax,L000874,2025-01-08,60,134999,2370.98,9.23,Machine,136904,13844,1,0,0,1,2025-04-26,78095.4,10,835,Nantissement,8947,4,2,Réclamation,0,0,0,AG001,Courtier,2025-01-08,0.1,1
C00875,42,Femme,Indépendant,Industrie,34,4739,Ben Arous,L000875,2024-09-22,24,105128,4499.33,6.39,Machine,108765,14,0,2,0,2,2024-12-20,28639.33,12,641,Aucune,140605,1,11,Renégociation,1,13798,1,AG003,Courtier,2024-09-22,0.57,0
C00876,41,Femme,Commerçant,Transport,21,7997,Nabeul,L000876,2023-05-01,36,15683,514.64,8.46,équipement,16699,18799,1,1,0,2,2025-03-22,5390.22,32,542,Aucune,40916,4,15,Réclamation,0,0,0,AG004,Mobile,2023-05-01,0.16,1
C00877,26,Femme,Commerçant,Industrie,37,844,Gabès,L000877,2022-04-16,36,28664,948.22,10.2,Immobilier,32328,2685,1,0,0,1,2024-09-25,7803.11,36,710,Hypothèque,125468,3,2,Autre,0,0,0,AG003,Mobile,2022-04-16,0.25,1
C00878,26,Femme,Commerçant,Industrie,30,2610,Nabeul,L000878,2024-10-26,24,107364,4554.5,10.39,Machine,109355,16212,1,0,0,1,2025-04-15,80037.0,5,698,Aucune,7012,2,15,Demande info,0,0,0,AG001,Mobile,2024-10-26,0.15,1
C00879,24,Homme,Employé,Commerce,13,5366,Ben Arous,L000879,2022-05-12,36,69340,2061.11,8.5,Machine,73529,9428,0,0,0,0,2025-07-12,54912.22,0,449,Hypothèque,15213,0,3,Renégociation,0,0,0,AG004,Agence,2022-05-12,0.31,1
C00880,50,Femme,Indépendant,Industrie,23,2881,Sousse,L000880,2024-06-29,36,92236,2668.11,7.14,équipement,96964,8159,0,1,0,1,2024-12-02,54882.44,26,661,Hypothèque,146284,2,19,Réclamation,0,0,0,AG003,Agence,2024-06-29,0.4,1
C00881,31,Homme,Employé,Commerce,31,7596,Monastir,L000881,2020-08-29,60,16017,424.95,11.82,Immobilier,20926,4100,0,0,0,0,2025-07-12,11342.55,35,560,Aucune,95660,3,12,Autre,0,0,0,AG003,Courtier,2020-08-29,0.11,1
C00882,50,Femme,Employé,Transport,35,4298,Ben Arous,L000882,2024-04-23,48,41613,924.94,9.64,équipement,42703,6374,0,0,1,1,2024-08-09,30513.75,31,461,Nantissement,60188,2,3,Autre,1,19884,1,AG002,Courtier,2024-04-23,0.61,0
C00883,51,Femme,Agriculteur,Agriculture,31,1629,Sousse,L000883,2023-08-07,60,35348,669.13,7.86,Machine,37391,6004,0,0,0,0,2025-07-12,4567.87,40,454,Hypothèque,46576,4,3,Renégociation,0,0,0,AG004,Mobile,2023-08-07,0.35,1
C00884,44,Homme,Artisan,Commerce,14,2709,Médenine,L000884,2024-09-12,12,14491,1327.58,6.96,équipement,18047,5521,2,1,0,3,2025-03-26,7853.08,5,822,Nantissement,10711,1,6,Autre,0,0,0,AG001,Mobile,2024-09-12,0.31,1
C00885,29,Femme,Artisan,Transport,34,7164,Nabeul,L000885,2021-09-20,60,126070,2287.17,10.12,équipement,128776,11412,1,0,0,1,2023-11-20,114634.17,24,795,Nantissement,9515,0,11,Autre,0,0,0,AG004,Agence,2021-09-20,0.0,1
C00886,23,Femme,Cadre,Agriculture,2,6787,Sfax,L000886,2024-09-18,24,63759,2718.62,6.7,équipement,67598,11755,1,1,0,2,2025-05-16,9386.5,16,771,Hypothèque,133496,4,1,Autre,0,0,0,AG001,Agence,2024-09-18,0.16,1
C00887,51,Homme,Employé,Services,15,3381,Zaghouan,L000887,2025-06-16,48,137040,3035.0,6.2,Immobilier,140248,19681,1,1,0,2,2025-07-03,91515.0,17,430,Caution solidaire,44344,1,15,Réclamation,1,9074,1,AG002,Mobile,2025-06-16,0.52,0
C00888,60,Femme,Indépendant,Commerce,4,1491,Sousse,L000888,2022-01-31,24,5368,307.67,8.71,équipement,9897,19017,2,0,0,2,2022-06-22,5060.33,21,729,Hypothèque,59595,0,6,Autre,0,0,0,AG002,Mobile,2022-01-31,0.11,1
C00889,57,Femme,Agriculteur,Commerce,20,4819,Tunis,L000889,2021-03-29,12,40010,3404.17,7.03,Machine,41257,3890,1,2,0,3,2024-07-30,9372.5,3,836,Caution solidaire,9200,3,18,Autre,0,0,0,AG001,Agence,2021-03-29,0.38,1
C00890,56,Femme,Agriculteur,Services,9,6286,Sidi Bouzid,L000890,2021-06-05,48,40851,964.06,9.4,équipement,42151,17175,2,1,0,3,2023-07-18,11929.12,8,689,Hypothèque,134288,2,10,Autre,0,0,0,AG001,Courtier,2021-06-05,0.28,1
C00891,44,Homme,Artisan,Services,18,1731,Sidi Bouzid,L000891,2024-09-12,36,127761,3692.92,5.83,Immobilier,129758,9191,1,0,0,1,2024-09-12,39131.0,2,568,Hypothèque,16,0,0,Autre,0,0,0,AG001,Courtier,2024-09-12,0.27,1
C00892,51,Femme,Employé,Commerce,24,5736,Tozeur,L000892,2021-02-02,60,132152,2285.53,9.58,Voiture,134031,151,1,0,0,1,2021-08-02,79584.73,32,665,Nantissement,102974,3,8,Autre,0,0,0,AG002,Agence,2021-02-02,0.19,1
C00893,26,Femme,Cadre,Services,3,7954,Médenine,L000893,2023-07-05,24,83858,3664.08,6.98,Immobilier,85037,19447,2,0,0,2,2025-06-02,50881.25,10,707,Nantissement,100927,1,4,Réclamation,0,0,0,AG004,Agence,2023-07-05,0.0,1
C00894,22,Femme,Employé,Industrie,28,6834,Sidi Bouzid,L000894,2023-11-25,12,72005,6064.42,5.0,équipement,76275,13861,2,0,0,2,2024-09-24,53811.75,0,584,Aucune,78886,0,16,Autre,0,0,0,AG002,Courtier,2023-11-25,0.0,1
C00895,40,Femme,Commerçant,Agriculture,18,6469,Monastir,L000895,2022-10-30,36,42493,1349.36,5.89,Voiture,46335,18475,1,0,0,1,2024-08-31,0.0,8,733,Nantissement,114817,3,0,Autre,0,0,0,AG003,Agence,2022-10-30,0.03,1
C00896,48,Homme,Employé,Agriculture,1,7525,Monastir,L000896,2021-10-23,60,15292,399.87,11.54,équipement,16688,15032,1,1,0,2,2022-09-22,0.0,4,402,Nantissement,145522,1,16,Demande info,0,0,0,AG002,Courtier,2021-10-23,0.32,1
C00897,31,Homme,Commerçant,Agriculture,9,7182,Gafsa,L000897,2022-12-24,36,97377,2759.92,11.07,Immobilier,99423,4599,0,1,0,1,2023-12-12,78057.58,14,840,Nantissement,132545,4,11,Autre,0,0,0,AG003,Courtier,2022-12-24,0.13,1
C00898,24,Femme,Commerçant,Industrie,24,4206,Monastir,L000898,2020-09-21,60,106735,1936.92,6.64,Voiture,110361,12274,2,0,0,2,2022-01-16,64122.83,49,560,Nantissement,25525,2,12,Autre,0,0,0,AG003,Agence,2020-09-21,0.17,1
C00899,35,Femme,Cadre,Services,19,7384,Sidi Bouzid,L000899,2023-07-11,48,27912,727.5,10.45,Voiture,29095,12218,0,1,0,1,2025-01-31,17727.0,8,790,Aucune,42028,3,10,Réclamation,0,0,0,AG002,Mobile,2023-07-11,0.11,1
C00900,26,Homme,Indépendant,Transport,18,947,Bizerte,L000900,2023-08-03,36,85771,2463.53,9.26,équipement,87566,2977,2,0,0,2,2024-05-03,14328.69,27,659,Nantissement,52047,4,12,Autre,0,0,0,AG002,Mobile,2023-08-03,0.31,1
C00901,50,Homme,Artisan,Services,22,1832,Tunis,L000901,2022-06-29,36,112293,3251.25,11.8,équipement,114178,17226,0,0,1,1,2023-03-03,60273.0,12,822,Caution solidaire,30110,1,12,Réclamation,0,0,0,AG002,Mobile,2022-06-29,0.45,1
C00902,58,Femme,Employé,Commerce,23,2111,Kairouan,L000902,2023-03-08,36,104083,3058.19,7.62,Immobilier,105525,3793,4,1,1,6,2025-05-15,104.39,23,447,Caution solidaire,101040,0,5,Renégociation,1,85,1,AG004,Mobile,2023-03-08,0.92,0
C00903,22,Homme,Commerçant,Agriculture,10,1187,Monastir,L000903,2022-08-28,48,118655,2599.98,9.77,équipement,122435,1659,0,0,1,1,2025-05-25,92655.21,44,653,Aucune,119786,2,5,Autre,1,26907,1,AG002,Mobile,2022-08-28,0.62,0
C00904,35,Femme,Employé,Services,33,3921,Ben Arous,L000904,2022-06-09,12,102459,8665.25,5.44,Voiture,103992,5162,3,2,1,6,2025-07-12,41802.25,10,473,Nantissement,92424,1,19,Demande info,1,21989,1,AG001,Mobile,2022-06-09,1.0,0
C00905,31,Homme,Indépendant,Transport,27,2673,Monastir,L000905,2022-10-16,60,141606,2556.1,7.77,Machine,144892,10705,2,0,0,2,2025-06-20,77703.5,9,734,Caution solidaire,133018,3,9,Réclamation,0,0,0,AG002,Mobile,2022-10-16,0.13,1
C00906,28,Homme,Artisan,Commerce,4,4388,La Manouba,L000906,2021-12-23,36,116695,3397.53,11.75,Machine,119428,16040,1,1,0,2,2025-01-06,24961.75,21,799,Hypothèque,15740,2,18,Renégociation,0,0,0,AG003,Agence,2021-12-23,0.2,1
C00907,46,Homme,Indépendant,Industrie,4,1715,Kasserine,L000907,2023-06-01,48,39268,993.08,8.77,Immobilier,43413,4270,1,0,0,1,2024-05-19,24371.75,38,565,Caution solidaire,114988,4,2,Demande info,0,0,0,AG004,Agence,2023-06-01,0.3,1
C00908,64,Homme,Artisan,Industrie,20,2678,Béja,L000908,2024-11-09,12,112338,9425.5,7.02,équipement,114458,13286,1,0,0,1,2025-02-18,0.0,11,659,Nantissement,74712,2,6,Réclamation,0,0,0,AG004,Mobile,2024-11-09,0.15,1
C00909,25,Femme,Agriculteur,Transport,11,7581,Zaghouan,L000909,2021-03-19,60,31336,705.27,5.84,Immobilier,35371,3603,2,2,0,4,2025-07-01,24988.6,21,403,Caution solidaire,95402,4,4,Renégociation,1,6419,1,AG003,Agence,2021-03-19,0.53,0
C00910,26,Homme,Artisan,Commerce,3,4548,Kairouan,L000910,2021-07-05,48,8641,302.02,9.92,Machine,12346,13772,2,0,0,2,2025-05-27,6526.85,36,775,Hypothèque,37269,1,7,Demande info,0,0,0,AG004,Courtier,2021-07-05,0.09,1
C00911,46,Homme,Cadre,Agriculture,19,1077,Sousse,L000911,2020-09-29,60,92132,1685.53,9.51,Machine,95514,17600,0,0,0,0,2025-07-12,0.0,51,518,Caution solidaire,38682,0,4,Autre,0,0,0,AG004,Mobile,2020-09-29,0.2,1
C00912,24,Femme,Indépendant,Services,37,2777,Sfax,L000912,2021-04-28,36,37959,1201.42,7.62,équipement,38629,2291,0,0,0,0,2025-07-12,18736.33,19,810,Nantissement,120359,2,11,Demande info,0,0,0,AG001,Courtier,2021-04-28,0.05,1
C00913,39,Homme,Commerçant,Commerce,24,2659,La Manouba,L000913,2021-05-27,12,149378,12523.17,11.66,Voiture,151431,13123,0,0,0,0,2025-07-12,24146.33,9,672,Hypothèque,32850,0,3,Demande info,0,0,0,AG001,Agence,2021-05-27,0.15,1
C00914,40,Homme,Agriculteur,Industrie,13,3836,Ariana,L000914,2024-03-07,48,79123,1789.4,5.16,équipement,83520,3811,3,0,0,3,2025-05-15,16494.15,9,625,Aucune,41132,0,18,Demande info,0,0,0,AG004,Mobile,2024-03-07,0.25,1
C00915,53,Femme,Cadre,Transport,10,4171,Béja,L000915,2023-12-04,12,26498,2382.17,7.13,Machine,28593,13347,1,0,2,3,2025-05-28,24115.83,9,751,Hypothèque,136876,2,17,Réclamation,1,8624,1,AG002,Courtier,2023-12-04,0.9,0
C00916,40,Homme,Employé,Transport,31,6721,Monastir,L000916,2021-03-31,36,75198,2210.83,11.45,Voiture,77321,13851,0,0,1,1,2023-11-27,24348.83,24,469,Caution solidaire,85061,2,2,Autre,1,7889,1,AG004,Agence,2021-03-31,0.56,0
C00917,32,Femme,Indépendant,Services,10,7532,Mahdia,L000917,2023-01-23,12,32197,2855.08,7.25,Immobilier,36819,15513,3,0,1,4,2023-10-24,9356.33,4,581,Aucune,52034,0,6,Autre,0,0,0,AG001,Mobile,2023-01-23,0.45,1
C00918,21,Femme,Commerçant,Transport,17,6729,Médenine,L000918,2021-03-16,12,113775,9583.25,6.77,Machine,115366,5142,1,2,0,3,2021-06-20,94608.5,7,752,Hypothèque,45061,3,7,Réclamation,0,0,0,AG004,Mobile,2021-03-16,0.39,1
C00919,46,Femme,Artisan,Transport,26,7592,Béja,L000919,2022-07-13,24,30032,1378.33,8.74,Immobilier,33369,12194,1,1,0,2,2025-06-05,2465.33,12,663,Hypothèque,78348,3,14,Demande info,0,0,0,AG002,Courtier,2022-07-13,0.22,1
C00920,34,Femme,Commerçant,Commerce,17,5513,Sidi Bouzid,L000920,2024-12-28,12,64624,5526.33,10.77,Voiture,65531,7526,4,0,0,4,2025-05-12,9360.67,11,769,Hypothèque,114892,2,16,Autre,0,0,0,AG002,Courtier,2024-12-28,0.03,1
C00921,58,Homme,Employé,Agriculture,22,6526,Tozeur,L000921,2022-10-12,60,83177,1523.28,5.72,Immobilier,87846,19362,1,0,0,1,2023-07-23,0.0,59,580,Nantissement,45952,0,18,Demande info,0,0,0,AG001,Courtier,2022-10-12,0.2,1
C00922,57,Femme,Agriculteur,Services,10,2982,Jendouba,L000922,2024-09-22,48,46964,1040.42,11.6,Machine,48143,13513,0,0,0,0,2025-07-12,13670.67,5,404,Aucune,95996,0,3,Autre,0,0,0,AG004,Agence,2024-09-22,0.32,1
C00923,31,Homme,Agriculteur,Commerce,20,5475,Tunis,L000923,2021-11-08,24,116030,4926.58,10.57,équipement,116766,12084,2,1,0,3,2025-06-25,101250.25,19,596,Aucune,125982,1,15,Réclamation,0,0,0,AG001,Courtier,2021-11-08,0.34,1
C00924,56,Homme,Indépendant,Agriculture,4,1970,Gafsa,L000924,2021-04-26,48,59646,1367.62,6.27,Immobilier,62920,13349,0,0,0,0,2025-07-12,48705.0,11,446,Hypothèque,59379,0,12,Renégociation,0,0,0,AG003,Courtier,2021-04-26,0.35,1
C00925,33,Homme,Agriculteur,Commerce,22,1289,Médenine,L000925,2022-09-08,48,86187,1895.56,9.98,Machine,90124,15068,0,0,0,0,2025-07-12,82395.88,18,439,Aucune,106120,3,11,Demande info,0,0,0,AG001,Courtier,2022-09-08,0.43,1
C00926,63,Homme,Indépendant,Commerce,24,3325,Kairouan,L000926,2022-11-25,36,144608,4084.89,7.69,Machine,148465,4595,0,0,0,0,2025-07-12,17976.44,31,521,Caution solidaire,127852,1,3,Autre,0,0,0,AG001,Mobile,2022-11-25,0.22,1
C00927,23,Homme,Indépendant,Transport,9,1982,Tozeur,L000927,2023-04-01,36,122399,3597.97,7.82,Voiture,125776,15402,0,1,0,1,2024-12-20,50439.56,10,534,Caution solidaire,98111,3,11,Autre,0,0,0,AG001,Courtier,2023-04-01,0.48,1
C00928,53,Homme,Indépendant,Agriculture,21,5279,Béja,L000928,2022-12-24,24,61747,2743.79,10.48,Machine,64670,9955,0,0,0,0,2025-07-12,15102.54,5,539,Hypothèque,36516,4,16,Autre,0,0,0,AG004,Courtier,2022-12-24,0.09,1
C00929,26,Homme,Artisan,Services,18,5058,Sfax,L000929,2022-03-29,36,50712,1481.67,11.74,équipement,54359,18554,2,0,0,2,2024-05-28,35895.33,32,749,Caution solidaire,71114,2,8,Réclamation,0,0,0,AG003,Agence,2022-03-29,0.1,1
C00930,30,Homme,Cadre,Services,0,3288,Gabès,L000930,2021-06-22,36,142345,4029.03,5.89,équipement,143877,13996,1,1,1,3,2022-10-17,53706.39,1,552,Hypothèque,122078,4,11,Réclamation,1,27256,1,AG004,Agence,2021-06-22,0.76,0
C00931,25,Homme,Indépendant,Agriculture,6,2676,Médenine,L000931,2021-05-22,36,76820,2302.89,7.94,Immobilier,80174,19405,1,0,1,2,2023-12-02,63002.67,14,427,Caution solidaire,129657,2,14,Renégociation,1,10455,1,AG002,Courtier,2021-05-22,0.76,0
C00932,43,Homme,Indépendant,Transport,3,6108,Zaghouan,L000932,2023-11-21,48,130342,2846.46,8.37,Immobilier,133782,1185,3,0,0,3,2023-12-05,7944.29,35,826,Hypothèque,61240,3,19,Réclamation,0,0,0,AG003,Agence,2023-11-21,0.05,1
C00933,30,Femme,Cadre,Industrie,0,3262,Sousse,L000933,2022-12-31,24,96228,4158.5,7.63,Immobilier,100429,3285,1,0,0,1,2025-03-10,87911.0,4,476,Hypothèque,41798,3,1,Demande info,0,0,0,AG001,Agence,2022-12-31,0.38,1
C00934,64,Femme,Commerçant,Commerce,14,6258,Tataouine,L000934,2022-08-18,48,79353,1719.19,7.54,Immobilier,83923,3447,0,0,0,0,2025-07-12,26058.19,14,574,Aucune,118371,4,8,Réclamation,0,0,0,AG001,Agence,2022-08-18,0.1,1
C00935,22,Femme,Indépendant,Transport,39,2430,Tataouine,L000935,2021-02-03,60,97091,1735.18,5.37,équipement,100723,10662,0,1,0,1,2021-09-25,1655.92,42,448,Aucune,66473,2,13,Autre,1,96,1,AG001,Mobile,2021-02-03,0.52,0
C00936,33,Homme,Artisan,Agriculture,11,6100,Tozeur,L000936,2025-04-21,48,90914,1987.04,9.8,Voiture,94874,4899,2,1,0,3,2025-08-07,67069.5,9,741,Hypothèque,125811,2,3,Demande info,0,0,0,AG004,Courtier,2025-04-21,0.21,1
C00937,60,Femme,Agriculteur,Commerce,21,1087,Ben Arous,L000937,2021-04-18,60,111718,1971.97,8.05,Immobilier,114141,16060,2,0,0,2,2022-04-03,88054.4,16,709,Aucune,131496,1,3,Réclamation,0,0,0,AG002,Courtier,2021-04-18,0.27,1
C00938,22,Femme,Agriculteur,Services,21,6753,Gabès,L000938,2022-07-26,12,16539,1550.25,6.36,Voiture,17672,1935,1,0,0,1,2023-03-24,2586.75,1,673,Aucune,109806,0,5,Demande info,0,0,0,AG003,Courtier,2022-07-26,0.03,1
C00939,40,Femme,Employé,Industrie,16,5082,Nabeul,L000939,2020-11-07,12,51219,4410.25,10.71,Machine,55822,9445,2,0,0,2,2024-06-12,24757.5,3,426,Nantissement,134123,1,4,Demande info,0,0,0,AG003,Agence,2020-11-07,0.23,1
C00940,21,Homme,Employé,Services,28,2707,Sidi Bouzid,L000940,2025-04-21,60,18334,428.57,10.62,Machine,20226,9274,1,0,1,2,2025-05-11,6762.7,23,727,Caution solidaire,101209,3,16,Réclamation,1,3002,1,AG004,Agence,2025-04-21,0.6,0
