duree_emploi_annees,date_debut,apport_TND,nb_retards_90,dernier_retard_date,outstanding_balance_TND,nb_paiements_effectues,collateral_value_TND,nb_contrats_prev,nb_contacts_service_client,default_flag,recovery_amount_TND,created_at,ratio_mensualite_revenu,sexe_Homme,profession_Artisan,profession_Cadre,profession_Commerçant,profession_Employé,profession_Indépendant,secteur_Commerce,secteur_Industrie,secteur_Services,secteur_Transport,type_bien_Machine,type_bien_Voiture,type_bien_équipement,collateral_type_Caution solidaire,collateral_type_Hypothèque,collateral_type_Nantissement,motifs_contacts_Demande info,motifs_contacts_Renégociation,motifs_contacts_Réclamation,channel_Courtier,channel_Mobile,region_encoded,nb_retards_total
32,2021-03-10,10995,0,2022-04-30,19574.7,36,26951,2,2,0,0,2021-03-10,0.7130404941660948,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0
18,2024-05-06,2631,0,2024-11-20,0.0,25,20264,3,16,0,0,2024-05-06,0.11224920127795528,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15,0
2,2021-08-01,2186,0,2025-03-13,19848.89,5,19121,4,8,0,0,2021-08-01,0.23741988227599736,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,0
9,2023-11-12,5967,0,2024-09-24,10621.25,1,84351,3,14,0,0,2023-11-12,0.3373603351955307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18,0
39,2023-04-06,4348,0,2023-10-14,21362.96,23,50539,3,13,0,0,2023-04-06,1.4414566284779051,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22,0
0,2024-05-16,1459,0,2025-07-12,0.0,31,29218,0,18,0,0,2024-05-16,0.33597471723220224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,18,0
28,2024-11-12,1942,1,2024-12-16,37284.46,24,44867,2,16,1,30055,2024-11-12,0.811434947556349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15,1
33,2021-09-29,14896,1,2022-01-10,417.75,18,1316,3,19,1,208,2021-09-29,0.13398144492696407,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,1
12,2025-07-08,14407,0,2025-08-03,0.0,12,37972,2,16,0,0,2025-07-08,1.1715739179314222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18,0
0,2024-12-26,15622,0,2025-07-08,24187.47,37,86924,2,15,0,0,2024-12-26,0.4196780626780627,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,0
33,2020-10-02,14557,0,2022-05-11,1574.53,37,92700,0,19,1,530,2020-10-02,1.5843690095846645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
28,2022-08-04,16445,0,2025-07-12,35880.17,1,129079,2,7,0,0,2022-08-04,1.1103628401626524,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
12,2024-12-14,17878,0,2025-03-15,33800.83,23,104082,3,6,0,0,2024-12-14,0.6587531531531532,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,18,0
28,2024-10-22,17564,0,2025-07-12,5803.17,4,139151,1,11,0,0,2024-10-22,2.152861212861213,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0
38,2020-09-22,13093,0,2021-03-12,10666.92,10,60887,3,0,0,0,2020-09-22,0.23154145465429513,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,0
23,2021-04-04,2788,0,2022-09-25,7055.98,10,35862,3,11,0,0,2021-04-04,0.13212614042046805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15,0
25,2020-11-06,10400,0,2022-12-14,2423.06,23,127677,2,5,0,0,2020-11-06,0.07952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,0
16,2023-07-07,16489,0,2025-01-06,63459.63,13,145893,3,15,0,0,2023-07-07,0.5906584258324924,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7,0
6,2024-12-01,3925,0,2025-03-24,0.0,12,73118,1,17,0,0,2024-12-01,2.0272172065852363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0
12,2022-12-04,18292,0,2023-02-01,16412.5,29,74548,2,18,0,0,2022-12-04,0.6504416403785489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0
4,2023-03-15,18433,0,2025-03-03,0.0,7,104319,4,2,1,0,2023-03-15,10.384544618215271,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0
25,2023-12-18,14568,1,2024-07-01,44889.37,46,80066,3,2,1,30055,2023-12-18,0.35635918617102647,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10,1
2,2023-07-25,12656,1,2023-09-17,1033.57,43,45221,3,4,1,205,2023-07-25,0.0558202638785163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1
6,2021-10-05,9466,0,2023-06-08,3112.67,2,87189,0,2,0,0,2021-10-05,0.5690438332617104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,20,0
38,2024-07-03,3904,0,2025-03-27,94482.25,4,105812,4,18,0,0,2024-07-03,3.8730529595015577,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5,0
0,2022-06-01,15467,0,2022-10-19,6077.5,6,92326,4,4,1,3318,2022-06-01,0.2172859450726979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,0
16,2024-05-08,10419,1,2024-11-03,0.0,4,139972,1,13,1,0,2024-05-08,0.8488770433546552,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15,1
24,2022-07-08,16676,0,2025-03-13,13454.0,5,13891,4,15,0,0,2022-07-08,0.3461789985052317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,0
2,2024-01-30,10414,1,2025-06-18,6176.67,1,108640,0,0,1,834,2024-01-30,0.3391497659906396,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1
14,2023-12-24,12165,0,2025-07-24,6072.56,39,146086,1,16,0,0,2023-12-24,0.9871308641975309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9,0
28,2020-12-05,10683,0,2023-10-25,0.0,36,72083,4,10,0,0,2020-12-05,0.47361179361179356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9,0
31,2021-11-28,15442,1,2024-09-27,3233.5,33,37964,1,8,0,0,2021-11-28,0.16820120284308365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19,1
25,2024-10-22,4860,1,2025-04-21,19194.14,10,44739,4,3,1,4184,2024-10-22,0.6903457216940363,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17,1
15,2024-07-16,3729,0,2025-07-14,75391.88,35,116871,4,1,1,30055,2024-07-16,0.38271075283508676,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23,0
24,2023-02-28,14400,0,2025-03-31,49536.75,10,85799,4,8,1,5168,2023-02-28,0.620197396052079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,0
27,2021-11-29,8619,0,2025-04-05,16609.5,8,39459,3,4,0,0,2021-11-29,0.3711774616248596,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,0
8,2023-07-20,11164,0,2024-07-24,4061.87,5,7045,4,3,0,0,2023-07-20,0.19550959860383943,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,0
0,2020-08-29,6110,0,2025-07-12,0.0,7,43255,3,4,0,0,2020-08-29,2.3845235101835556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0
28,2024-10-20,6955,1,2025-02-14,71919.75,33,51965,2,17,1,30055,2024-10-20,0.5127930119416187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7,1
21,2024-09-19,106,0,2024-10-24,0.0,36,1237,0,12,0,0,2024-09-19,0.20491062039957939,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8,0
15,2022-12-15,4754,1,2025-04-10,75897.67,11,130811,1,4,1,30055,2022-12-15,1.111761075949367,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,1
6,2024-03-01,11525,0,2024-08-23,30460.75,11,52195,1,18,0,0,2024-03-01,0.12276042492468686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
13,2025-03-04,6408,0,2025-05-01,130236.29,12,117775,2,2,0,0,2025-03-04,0.9847471814144175,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,0
28,2023-08-17,7635,0,2024-02-27,41834.17,31,36326,4,17,0,0,2023-08-17,0.5441098901098901,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16,0
18,2022-03-27,1225,0,2022-09-22,95473.0,16,136365,0,5,0,0,2022-03-27,1.5630411255411256,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15,0
18,2025-01-15,12196,1,2025-04-20,6669.92,3,25274,2,5,1,5692,2025-01-15,4.939004975124378,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1
1,2021-12-19,4250,0,2025-07-05,21507.17,9,93920,2,4,0,0,2021-12-19,1.2609223847019122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
14,2022-07-17,15372,0,2022-12-14,11262.0,0,96529,1,0,1,5290,2022-07-17,0.46429665951578303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19,0
2,2023-03-27,17279,0,2024-05-11,47071.5,8,149301,3,7,0,0,2023-03-27,1.3023344262295082,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,0
10,2025-01-07,12097,0,2025-06-14,5395.92,33,78847,3,0,1,4238,2025-01-07,0.06937897606785823,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0
29,2021-06-20,18004,0,2022-07-25,122522.58,38,56718,4,5,0,0,2021-06-20,0.7036520903411821,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0
39,2022-10-29,12055,0,2023-12-17,0.0,29,68718,4,19,0,0,2022-10-29,0.1328224206349206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19,0
17,2020-12-17,5419,1,2024-03-16,14128.29,19,49615,2,13,1,8398,2020-12-17,0.2412987012987013,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13,1
1,2024-09-16,17769,0,2025-07-12,98670.08,6,118548,4,10,0,0,2024-09-16,3.0446846846846847,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17,0
31,2022-06-28,15713,0,2025-07-12,37975.12,22,71296,3,1,0,0,2022-06-28,0.33540226503897635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13,0
7,2024-03-26,11784,0,2025-05-02,162.73,40,72796,0,3,0,0,2024-03-26,0.6768386023294509,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0
21,2023-01-11,2433,1,2023-03-31,0.0,43,132987,1,12,1,0,2023-01-11,0.17925855513307984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10,1
5,2020-10-01,10998,0,2025-07-12,104197.38,2,74651,3,6,0,0,2020-10-01,2.6555417607223477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0
11,2025-05-12,11575,0,2025-05-21,81059.25,6,7076,4,5,0,0,2025-05-12,2.5410664819944597,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0
39,2022-04-21,1301,0,2025-03-29,26563.37,53,80350,1,2,0,0,2022-04-21,0.10169666456891127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10,0
35,2023-12-04,6858,0,2025-04-20,82852.44,22,53918,1,8,0,0,2023-12-04,0.49587193036990984,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9,0
14,2022-11-06,8950,0,2025-07-12,14823.67,9,135865,2,13,0,0,2022-11-06,0.64510773130545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
27,2021-10-13,8938,1,2022-05-18,40502.17,4,50528,4,19,1,24549,2021-10-13,1.4558398905234349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1
17,2021-11-04,5644,0,2025-07-06,16946.92,56,117503,2,10,1,14844,2021-11-04,0.4567095851216023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
1,2024-03-23,11078,0,2025-07-12,57480.0,22,66798,1,4,0,0,2024-03-23,0.9648031876358367,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15,0
12,2024-10-15,9260,0,2025-04-29,46821.0,6,9319,2,13,1,28882,2024-10-15,5.92638671875,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,0
14,2024-08-06,14690,0,2024-11-29,140991.27,27,144266,4,18,0,0,2024-08-06,0.3884896883237711,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8,0
19,2022-05-29,3307,0,2025-01-15,1091.64,18,26998,3,7,0,0,2022-05-29,0.059968820861678006,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,0
28,2020-10-28,16488,0,2022-12-13,20859.5,0,3468,0,6,0,0,2020-10-28,1.498158187378371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0
28,2021-02-06,395,1,2023-03-11,32483.42,29,112178,3,6,1,8151,2021-02-06,0.7299268292682927,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
2,2022-07-19,19901,1,2023-09-17,10285.58,4,143723,1,2,1,28,2022-07-19,4.393871461361898,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
18,2021-01-06,10845,0,2025-07-23,3150.9,23,145554,3,2,0,0,2021-01-06,0.09836334462471029,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,0
2,2020-11-13,3291,0,2025-06-21,6244.2,20,4409,2,17,0,0,2020-11-13,0.717277019937041,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10,0
13,2023-07-12,18394,0,2023-08-01,47085.44,25,66083,4,12,1,18244,2023-07-12,1.4225108225108225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0
39,2023-10-11,13138,0,2025-07-12,71442.69,35,85443,3,0,0,0,2023-10-11,0.6266213544241226,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23,0
3,2021-01-07,4537,0,2022-05-09,117431.44,25,23426,3,4,1,7934,2021-01-07,0.5429291917167669,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10,0
10,2024-11-05,9860,0,2025-07-12,95575.0,32,108025,4,3,0,0,2024-11-05,0.5338166711337443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
30,2024-03-31,17435,1,2025-05-19,91113.92,3,54757,2,15,0,0,2024-03-31,0.814642914979757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,1
31,2024-06-27,19225,0,2025-03-30,14483.4,3,145508,0,14,0,0,2024-06-27,0.10818236533253085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9,0
26,2020-10-19,6618,1,2023-12-24,91245.58,8,16490,3,17,1,30055,2020-10-19,0.7714883248730965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1
29,2022-12-17,4723,0,2023-09-12,49019.13,7,52136,1,16,0,0,2022-12-17,0.1557281284606866,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8,0
1,2021-08-18,19968,0,2023-12-16,4892.58,1,22236,2,13,0,0,2021-08-18,0.07934765314240255,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19,0
8,2020-08-14,14837,0,2025-03-21,20671.17,12,145995,2,13,0,0,2020-08-14,0.8015335463258786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0
27,2024-08-07,8539,0,2024-11-28,10373.83,6,144336,3,18,0,0,2024-08-07,1.9436765163297045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,0
30,2023-05-16,1263,0,2023-10-17,59270.75,5,67147,4,5,1,30055,2023-05-16,1.6198979591836735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21,0
33,2024-08-10,13305,1,2024-11-10,52035.0,54,7928,3,12,1,20398,2024-08-10,0.39623973305954824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23,1
14,2022-03-15,10934,0,2022-04-20,38614.67,10,56369,3,17,0,0,2022-03-15,2.189219593192196,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,22,0
24,2021-04-29,10265,0,2022-09-14,21414.67,35,66403,4,14,0,0,2021-04-29,0.9395715227422544,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,0
35,2021-09-19,16339,0,2023-05-26,60985.53,20,97225,1,6,1,30055,2021-09-19,0.8993281357486814,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7,0
7,2022-11-20,1351,1,2023-02-27,5120.75,21,45213,4,18,1,4252,2022-11-20,0.37651431718061673,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,1
8,2021-04-01,7190,0,2021-06-22,62594.25,8,98631,3,16,0,0,2021-04-01,0.8544009163802978,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20,0
36,2022-04-12,19030,0,2024-08-15,49293.33,33,3816,0,8,0,0,2022-04-12,0.30115674635007217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22,0
38,2021-03-24,16650,0,2023-01-05,9821.33,25,98162,4,10,0,0,2021-03-24,0.18957098709325576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14,0
31,2024-07-31,10885,0,2024-12-13,57738.08,0,47838,1,4,0,0,2024-07-31,2.2422049335863377,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18,0
16,2022-09-21,7434,0,2025-07-24,1518.83,3,142645,4,1,0,0,2022-09-21,0.410819045106832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
